"MOXC","Moxian, Inc.","3.2","$212.82M","n/a","Technology","Computer Software: Programming, Data Processing",
"MRVC","MRV Communications, Inc.","7.95","$54.13M","1992","Technology","Semiconductors",
"MSBF","MSB Financial Corp.","14.5764","$83.25M","n/a","Finance","Savings Institutions",
"MSG","MSG Networks Inc.","174.65","$4.19B","2015","Consumer Services","Services-Misc. Amusement & Recreation",
"MTGE","MTGE Investment Corp.","16.5","$755.66M","2011","Consumer Services","Real Estate Investment Trusts",
"MTGEP","MTGE Investment Corp.","25.3664","$50.73M","n/a","Consumer Services","Real Estate Investment Trusts",
"MTSC","MTS Systems Corporation","56.7","$945.47M","n/a","Capital Goods","Industrial Machinery/Components",
"LABL","Multi-Color Corporation","77.95","$1.32B","1987","Miscellaneous","Publishing",
"MFSF","MutualFirst Financial Inc.","32.15","$235.47M","n/a","Finance","Major Banks",
"MYSZ","My Size, Inc.","5","$87.03M","n/a","Technology","Computer Software: Prepackaged Software",
"MYL","Mylan N.V.","39.11","$20.93B","n/a","Health Care","Major Pharmaceuticals",
"MYOK","MyoKardia, Inc.","13.2","$414.86M","2015","Health Care","Major Pharmaceuticals",
"MYOS","MYOS RENS Technology Inc.","1.14","$5.8M","n/a","Health Care","Major Pharmaceuticals",
"MYRG","MYR Group, Inc.","38.18","$613.35M","n/a","Basic Industries","Water Supply",
"MYGN","Myriad Genetics, Inc.","16.93","$1.16B","1995","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances",
"NBRV","Nabriva Therapeutics AG","6.29","$171.03M","2015","Health Care","Major Pharmaceuticals",
"NAKD","Naked Brand Group Inc.","1.09","$6.62M","n/a","Consumer Non-Durables","Apparel",
"NNDM","Nano Dimension Ltd.","6.0101","$57.7M","n/a","Technology","Electrical Products",
"NANO","Nanometrics Incorporated","24.95","$621.67M","1984","Capital Goods","Industrial Machinery/Components",
"NSTG","NanoString Technologies, Inc.","22.08","$463.77M","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"NH","NantHealth, Inc.","9.83","$1.19B","2016","Technology","EDP Services",
"NK","NantKwest, Inc.","5.91","$486.84M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"NSSC","NAPCO Security Technologies, Inc.","8.45","$158.85M","n/a","Consumer Durables","Telecommunications Equipment",
"NDAQ","Nasdaq, Inc.","66.68","$11.02B","n/a","Finance","Investment Bankers/Brokers/Service",
"NTRA","Natera, Inc.","11.89","$622.83M","2015","Health Care","Medical Specialities",
"NATH","Nathan&#39;s Famous, Inc.","63.6","$265.63M","1993","Consumer Services","Restaurants",
"NAUH","National American University Holdings, Inc.","1.9899","$48.08M","n/a","Consumer Services","Other Consumer Services",
"NKSH","National Bankshares, Inc.","43.15","$300.24M","n/a","Finance","Major Banks",
"FIZZ","National Beverage Corp.","50.87","$2.37B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)",
"NCMI","National CineMedia, Inc.","14.78","$922.29M","2007","Consumer Services","Advertising",
"NCOM","National Commerce Corporation","36.6","$400.01M","2015","Finance","Major Banks",
"NGHC","National General Holdings Corp","24.94","$2.65B","n/a","Finance","Property-Casualty Insurers",
"NGHCN","National General Holdings Corp","25.14","n/a","n/a","Finance","Property-Casualty Insurers",
"NGHCO","National General Holdings Corp","25.14","n/a","n/a","Finance","Property-Casualty Insurers",
"NGHCP","National General Holdings Corp","25.025","$55.06M","n/a","Finance","Property-Casualty Insurers",
"NGHCZ","National General Holdings Corp","25.159","n/a","n/a","Finance","Property-Casualty Insurers",
"NHLD","National Holdings Corporation","2.71","$33.71M","n/a","Finance","Investment Bankers/Brokers/Service",
"NATI","National Instruments Corporation","30.9","$3.98B","1995","Technology","Computer Software: Prepackaged Software",
"NRCIA","National Research Corporation","18.8","$459.5M","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch",
"NRCIB","National Research Corporation","40.54","$990.86M","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch",
"NSEC","National Security Group, Inc.","17.5","$44.05M","n/a","Finance","Life Insurance",
"NWLI","National Western Life Group, Inc.","313.78","$1.14B","n/a","Finance","Life Insurance",
"NAII","Natural Alternatives International, Inc.","11.45","$78.69M","n/a","Consumer Durables","Specialty Chemicals",
"NHTC","Natural Health Trends Corp.","24.45","$275.97M","n/a","Consumer Durables","Consumer Specialties",
"NATR","Nature&#39;s Sunshine Products, Inc.","14.55","$272.88M","n/a","Health Care","Major Pharmaceuticals",
"BABY","Natus Medical Incorporated","35.1","$1.16B","2001","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",
"NAVI","Navient Corporation","16.62","$5.04B","n/a","Finance","Investment Bankers/Brokers/Service",
"NBTB","NBT Bancorp Inc.","41.97","$1.81B","n/a","Finance","Major Banks",
"NCIT","NCI, Inc.","13.8","$186.78M","2005","Technology","EDP Services",
"NKTR","Nektar Therapeutics","12.69","$1.94B","n/a","Health Care","Major Pharmaceuticals",
"NEOG","Neogen Corporation","65.71","$2.5B","1989","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances",
"NEO","NeoGenomics, Inc.","8.63","$677.57M","n/a","Health Care","Precision Instruments",
"NEON","Neonode Inc.","1.91","$93.29M","n/a","Capital Goods","Industrial Machinery/Components",
"NEOS","Neos Therapeutics, Inc.","6.25","$100.38M","2015","Health Care","Major Pharmaceuticals",
"NEOT","Neothetics, Inc.","1.12","$15.49M","1996","Health Care","Major Pharmaceuticals",
"NVCN","Neovasc Inc.","1.74","$136.91M","n/a","Health Care","Medical/Dental Instruments",
"NEPT","Neptune Technologies & Bioresources Inc","0.9701","$75.61M","n/a","Health Care","Major Pharmaceuticals",
"UEPS","Net 1 UEPS Technologies, Inc.","11.67","$612.92M","2005","Finance","Investment Bankers/Brokers/Service",
"NETE","Net Element, Inc.","0.765","$11.7M","n/a","Technology","EDP Services",
"NTAP","NetApp, Inc.","35.57","$9.8B","1995","Technology","Electronic Components",
"NTES","NetEase, Inc.","218.16","$28.68B","n/a","Miscellaneous","Business Services",
"NFLX","Netflix, Inc.","127.49","$54.71B","2002","Consumer Services","Consumer Electronics/Video Chains",
"NTGR","NETGEAR, Inc.","55","$1.82B","2003","Public Utilities","Telecommunications Equipment",
"NLST","Netlist, Inc.","0.99","$60.34M","2006","Technology","Semiconductors",
"NTCT","NetScout Systems, Inc.","32.05","$2.93B","1999","Technology","EDP Services",
"NTWK","NetSol Technologies Inc.","5.4","$58.92M","n/a","Technology","Computer Software: Prepackaged Software",
"CUR","Neuralstem, Inc.","0.311","$44.58M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"NBIX","Neurocrine Biosciences, Inc.","38.66","$3.36B","1996","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"NDRM","NeuroDerm Ltd.","22.5","$592.36M","2014","Health Care","Major Pharmaceuticals",
"NURO","NeuroMetrix, Inc.","0.7205","$3.83M","2004","Health Care","Medical/Dental Instruments",
"NUROW","NeuroMetrix, Inc.","0.07","n/a","n/a","Health Care","Medical/Dental Instruments",
"NYMT","New York Mortgage Trust, Inc.","6.63","$726.44M","n/a","Consumer Services","Real Estate Investment Trusts",
"NYMTO","New York Mortgage Trust, Inc.","22.94","n/a","n/a","Consumer Services","Real Estate Investment Trusts",
"NYMTP","New York Mortgage Trust, Inc.","23.13","n/a","n/a","Finance","Finance: Consumer Services",
"NLNK","NewLink Genetics Corporation","10.55","$307.37M","2011","Health Care","Major Pharmaceuticals",
"NWS","News Corporation","12.05","$7.01B","n/a","Consumer Services","Newspapers/Magazines",
"NWSA","News Corporation","11.69","$6.8B","n/a","Consumer Services","Newspapers/Magazines",
"NEWS","NewStar Financial, Inc.","9.26","$409.36M","2006","Finance","Finance: Consumer Services",
"NEWT","Newtek Business Services Corp.","16.23","$237.05M","n/a","n/a","n/a",
"NEWTL","Newtek Business Services Corp.","25.42","n/a","n/a","n/a","n/a",
"NEWTZ","Newtek Business Services Corp.","26.2113","n/a","n/a","n/a","n/a",
"NXEO","Nexeo Solutions, Inc.","9.48","$846.44M","n/a","Basic Industries","Major Chemicals",
"NXEOU","Nexeo Solutions, Inc.","10.12","n/a","2014","Basic Industries","Major Chemicals",
"NXEOW","Nexeo Solutions, Inc.","0.7","n/a","n/a","Basic Industries","Major Chemicals",
"NXST","Nexstar Broadcasting Group, Inc.","62.85","$1.93B","2003","Consumer Services","Broadcasting",
"NVET","Nexvet Biopharma plc","3.7","$43.39M","2015","Health Care","Major Pharmaceuticals",
"NFEC","NF Energy Saving Corporation","0.87","$5.79M","n/a","Capital Goods","Metal Fabrications",
"EGOV","NIC Inc.","24.2","$1.6B","1999","Miscellaneous","Business Services",
"NICE","NICE Ltd","68.61","$4.11B","n/a","Technology","Computer Manufacturing",
"NICK","Nicholas Financial, Inc.","11.75","$91.4M","n/a","Finance","Finance Companies",
"NCBS","Nicolet Bankshares Inc.","48.08","$410.94M","n/a","Finance","Major Banks",
"NIHD","NII Holdings, Inc.","2.7","$272.11M","n/a","Public Utilities","Telecommunications Equipment",
"NVLS","Nivalis Therapeutics, Inc.","2.205","$34.27M","2015","Health Care","Major Pharmaceuticals",
"NMIH","NMI Holdings Inc","10.8","$638.7M","2013","Finance","Property-Casualty Insurers",
"NNBR","NN, Inc.","19.8","$539.34M","1994","Capital Goods","Metal Fabrications",
"NDLS","Noodles & Company","4.05","$112.85M","2013","Consumer Services","Restaurants",
"NDSN","Nordson Corporation","113.42","$6.5B","n/a","Capital Goods","Industrial Machinery/Components",
"NSYS","Nortech Systems Incorporated","3.77","$10.36M","n/a","Capital Goods","Industrial Machinery/Components",
"NBN","Northeast Bancorp","13.35","$117.9M","n/a","Finance","Major Banks",
"NTIC","Northern Technologies International Corporation","13.65","$61.9M","n/a","Capital Goods","Industrial Specialties",
"NTRS","Northern Trust Corporation","89.64","$20.3B","n/a","Finance","Major Banks",
"NTRSP","Northern Trust Corporation","25.29","$404.64M","n/a","Finance","Major Banks",
"NFBK","Northfield Bancorp, Inc.","19.95","$964.24M","n/a","Finance","Savings Institutions",
"NRIM","Northrim BanCorp Inc","31.25","$215.56M","n/a","Finance","Savings Institutions",
"NWBI","Northwest Bancshares, Inc.","18.2","$1.84B","2009","Finance","Major Banks",
"NWPX","Northwest Pipe Company","17.53","$168.31M","1995","Basic Industries","Steel/Iron Ore",
"NCLH","Norwegian Cruise Line Holdings Ltd.","42.79","$9.72B","2013","Consumer Services","Marine Transportation",
"NWFL","Norwood Financial Corp.","31.856","$131.42M","n/a","Finance","Major Banks",
"NVFY","Nova Lifestyle, Inc","1.9","$50.58M","n/a","Consumer Durables","Home Furnishings",
"NVMI","Nova Measuring Instruments Ltd.","13.16","$356.59M","2000","Capital Goods","Electronic Components",
"NVDQ","Novadaq Technologies Inc","7.2","$413.57M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",
"NOVN","Novan, Inc.","25.46","$405.8M","2016","Health Care","Major Pharmaceuticals",
"NOVT","Novanta Inc.","21.55","$742.26M","n/a","Miscellaneous","Industrial Machinery/Components",
"NVAX","Novavax, Inc.","1.27","$344.48M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"NVLN","Novelion Therapeutics Inc. ","8.22","$152.32M","n/a","Health Care","Major Pharmaceuticals",
"NVCR","NovoCure Limited","7.85","$681.23M","2015","Health Care","Medical/Dental Instruments",
"NVGN","Novogen Limited","1.46","$28.21M","n/a","Health Care","Major Pharmaceuticals",
"NUAN","Nuance Communications, Inc.","15.05","$4.38B","n/a","Technology","Computer Software: Prepackaged Software",
"NMRX","Numerex Corp.","7.54","$147.66M","n/a","Consumer Durables","Telecommunications Equipment",
"NTNX","Nutanix, Inc.","26.31","$3.74B","2016","Technology","Computer Software: Prepackaged Software",
"NUTR","Nutraceutical International Corporation","35.35","$325.37M","1998","Consumer Durables","Specialty Chemicals",
"NTRI","NutriSystem Inc","35.1","$1.04B","n/a","Consumer Services","Catalog/Specialty Distribution",
"NUVA","NuVasive, Inc.","66.16","$3.33B","2004","Health Care","Medical/Dental Instruments",
"NVTR","Nuvectra Corporation","5.01","$51.65M","n/a","Health Care","Medical/Dental Instruments",
"QQQX","Nuveen NASDAQ 100 Dynamic Overwrite Fund","18.63","$681.2M","n/a","n/a","n/a",
"NVEE","NV5 Global, Inc.","34.25","$356.04M","2013","Consumer Services","Other Consumer Services",
"NVEC","NVE Corporation","70.43","$340.6M","n/a","Technology","Semiconductors",
"NVDA","NVIDIA Corporation","102.01","$54.98B","1999","Technology","Semiconductors",
"NXPI","NXP Semiconductors N.V.","97.66","$32.57B","2010","Technology","Semiconductors",
"NXTM","NxStage Medical, Inc.","26.1","$1.69B","2005","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",
"NXTD","NXT-ID Inc.","2.78","$19.57M","n/a","Consumer Services","Diversified Commercial Services",
"NXTDW","NXT-ID Inc.","0.27","n/a","n/a","Consumer Services","Diversified Commercial Services",
"NYMX","Nymox Pharmaceutical Corporation","2.85","$136.45M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances",
"OIIM","O2Micro International Limited","1.89","$48.37M","n/a","Technology","Semiconductors",
"OVLY","Oak Valley Bancorp (CA)","12.5","$101.14M","n/a","Finance","Major Banks",
"OASM","Oasmia Pharmaceutical AB","2.8084","$100.36M","2015","Health Care","Major Pharmaceuticals",
"OBLN","Obalon Therapeutics, Inc.","9.16","$153.64M","2016","Health Care","Medical/Dental Instruments",
"OBCI","Ocean Bio-Chem, Inc.","3.74","$34.21M","n/a","Consumer Durables","Specialty Chemicals",
"OPTT","Ocean Power Technologies, Inc.","2.98","$18.84M","2007","Public Utilities","Electric Utilities: Central",
"ORIG","Ocean Rig UDW Inc.","1.79","$147.83M","n/a","Energy","Oil & Gas Production",
"OCFC","OceanFirst Financial Corp.","29.94","$972.34M","n/a","Finance","Savings Institutions",
"OCRX","Ocera Therapeutics, Inc.","2.05","$47.45M","2011","Health Care","Major Pharmaceuticals",
"OCLR","Oclaro, Inc.","8.42","$1.4B","n/a","Technology","Semiconductors",
"OFED","Oconee Federal Financial Corp.","23.5","$136.38M","2011","Finance","Savings Institutions",
"OCUL","Ocular Therapeutix, Inc.","8.32","$207M","2014","Health Care","Major Pharmaceuticals",
"OMEX","Odyssey Marine Exploration, Inc.","3.45","$26.22M","n/a","Consumer Services","Marine Transportation",
"ODP","Office Depot, Inc.","4.52","$2.39B","n/a","Consumer Services","Other Specialty Stores",
"OFS","OFS Capital Corporation","14","$135.76M","n/a","n/a","n/a",
"OHAI","OHA Investment Corporation","1.73","$34.9M","n/a","n/a","n/a",
"OVBC","Ohio Valley Banc Corp.","27.59","$128.73M","n/a","Finance","Major Banks",
"OHRP","Ohr Pharmaceuticals, Inc.","1.5","$53.94M","n/a","Health Care","Major Pharmaceuticals",
"ODFL","Old Dominion Freight Line, Inc.","86.78","$7.15B","1991","Transportation","Trucking Freight/Courier Services",
"OLBK","Old Line Bancshares, Inc.","23.69","$257.25M","n/a","Finance","Major Banks",
"ONB","Old National Bancorp","18.1","$2.44B","n/a","Finance","Major Banks",
"OPOF","Old Point Financial Corporation","25.45","$126.21M","n/a","Finance","Major Banks",
"OSBC","Old Second Bancorp, Inc.","10.9","$322.15M","n/a","Finance","Major Banks",
"OSBCP","Old Second Bancorp, Inc.","10.1293","n/a","n/a","Finance","Major Banks",
"OLLI","Ollie&#39;s Bargain Outlet Holdings, Inc.","28.45","$1.72B","2015","Consumer Services","Department/Specialty Retail Stores",
"ZEUS","Olympic Steel, Inc.","24.31","$266.52M","1994","Basic Industries","Metal Fabrications",
"OFLX","Omega Flex, Inc.","53.81","$543.04M","n/a","Capital Goods","Industrial Specialties",
"OMER","Omeros Corporation","10.1","$433.45M","2009","Health Care","Major Pharmaceuticals",
"OMCL","Omnicell, Inc.","34.4","$1.26B","2001","Technology","Computer Manufacturing",
"ON","ON Semiconductor Corporation","12.69","$5.29B","n/a","Technology","Semiconductors",
"OTIV","On Track Innovations Ltd","1.75","$71.65M","n/a","Technology","Semiconductors",
"ONS","Oncobiologics, Inc.","3.282","$77.39M","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"ONSIW","Oncobiologics, Inc.","0.1823","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"ONSIZ","Oncobiologics, Inc.","0.8496","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"OGXI","OncoGenex Pharmaceuticals Inc.","0.51","$15.31M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances",
"OMED","OncoMed Pharmaceuticals, Inc.","7.66","$284.13M","2013","Health Care","Major Pharmaceuticals",
"ONTX","Onconova Therapeutics, Inc.","2.22","$15.01M","2013","Health Care","Major Pharmaceuticals",
"ONTXW","Onconova Therapeutics, Inc.","0.8","n/a","n/a","Health Care","Major Pharmaceuticals",
